seed,mean_return,std_return,n_episodes,train_seconds
1,0.1449076611694364,0.0,1,1119.7
2,-0.04166666666666667,0.0,1,1104.7
3,0.12824099450276966,0.0,1,1036.3
4,-0.0459772871633221,0.0,1,1156.6
5,0.0,0.0,1,1211.1
6,0.12824099450276974,0.0,1,985.1
7,0.12824099450276974,0.0,1,1084.7
8,0.09021397388972358,0.0,1,1282.6
9,0.12824099450276974,0.0,1,1297.5
10,-0.03278624132676912,0.0,1,1138.6
42,-0.49839830340314073,0.0,1,1007.3
