segment_index,road_segment_id,name,highway,length_m,madina_flow,flow_distance_km,protected_local_street,major_road
0,0,,tertiary,118.13971219626413,0.0,0.0,False,False
1,1,,tertiary,350.357647979241,0.0,0.0,False,False
2,2,,tertiary,942.4770613409681,0.0,0.0,False,False
3,3,,primary,545.8839444420239,0.0,0.0,False,True
4,4,,primary,43.85329420924481,0.0,0.0,False,True
5,5,,primary,561.1333617959982,0.0,0.0,False,True
6,6,,primary,212.47653019267383,0.0,0.0,False,True
7,7,,primary,344.1646674574658,0.0,0.0,False,True
8,8,,primary,37.463290123742055,0.0,0.0,False,True
9,9,,primary,1097.60845224457,0.0,0.0,False,True
10,10,,primary,627.8431962057281,0.0,0.0,False,True
11,11,,secondary,1042.1753243410476,0.6282474952963251,0.6547440371768983,False,True
12,12,,secondary,1025.6321889594235,0.0,0.0,False,True
13,13,,secondary,6.2448748264230165,0.6282474952963251,0.003923326968139333,False,True
14,14,,secondary,5.774423612104901,0.6282474952963251,0.0036277671710848616,False,True
15,15,,secondary,135.90065286009366,0.0,0.0,False,True
16,16,,secondary,24.380039036420072,0.0,0.0,False,True
17,17,,secondary,430.17075257037493,0.0,0.0,False,True
18,18,,secondary,99.07992401063603,0.0,0.0,False,True
19,19,,secondary,243.95152475787728,0.0,0.0,False,True
20,20,,secondary,642.9523009204835,0.0,0.0,False,True
21,21,,secondary,189.51168248686275,0.0,0.0,False,True
22,22,,secondary,943.7615511710738,0.0,0.0,False,True
23,23,,secondary,89.48024389244242,0.0,0.0,False,True
24,24,,secondary,537.0857888287152,0.0,0.0,False,True
25,25,,secondary,145.77944237054075,0.0,0.0,False,True
26,26,,secondary,102.39145888458553,0.0,0.0,False,True
27,27,,secondary,166.24768634522945,0.0,0.0,False,True
28,28,,secondary,230.29778274575895,0.0,0.0,False,True
29,29,,secondary,401.7729939628373,0.0,0.0,False,True
30,30,,secondary,384.9163277989154,0.0,0.0,False,True
31,31,,secondary,96.97611321538679,0.0,0.0,False,True
32,32,طريق السودة,primary,1518.5467014235799,0.0,0.0,False,True
33,33,طريق السودة,primary,66.16460063981691,0.0,0.0,False,True
34,34,طريق السودة,primary,731.2241589705901,0.0,0.0,False,True
35,35,طريق السودة,primary,47.46653254452406,0.0,0.0,False,True
36,36,طريق السودة,primary,2315.032212280098,0.0,0.0,False,True
37,37,طريق السودة,primary,88.6042262766964,0.0,0.0,False,True
38,38,طريق السودة,primary,227.53651364783087,0.0,0.0,False,True
39,39,طريق السودة,primary,219.44342401771308,0.0,0.0,False,True
40,40,طريق السودة,primary,57.07339200386134,0.0,0.0,False,True
41,41,طريق السودة,primary,125.7922230511549,0.0,0.0,False,True
42,42,طريق السودة,primary,54.895750717973,0.0,0.0,False,True
43,43,طريق السودة,primary,22.05041726379366,0.0,0.0,False,True
44,44,طريق السودة,primary,353.9339694036971,0.0,0.0,False,True
45,45,طريق السودة,primary,68.08175712834921,0.0,0.0,False,True
46,46,طريق السودة,primary,67.99643025120625,0.0,0.0,False,True
47,47,طريق السودة,primary,1083.439680847514,0.0,0.0,False,True
48,48,طريق السودة,primary,276.8224946553467,0.0,0.0,False,True
49,49,طريق السودة,primary,150.4900042190622,0.0,0.0,False,True
50,50,طريق السودة,primary,608.9043494692273,0.0,0.0,False,True
51,51,طريق السودة,primary,50.60855723193517,0.0,0.0,False,True
52,52,طريق السودة,primary,78.30070556460637,0.0,0.0,False,True
53,53,طريق السودة,primary,197.03541119204985,0.0,0.0,False,True
54,54,طريق السودة,primary,432.0952660507902,0.0,0.0,False,True
55,55,طريق السودة,primary,259.66161867852077,0.0,0.0,False,True
56,56,طريق السودة,primary,70.63862616168086,0.0,0.0,False,True
57,57,طريق السودة,primary,91.40790976853336,0.0,0.0,False,True
58,58,طريق السودة,primary,73.45696749659089,0.0,0.0,False,True
59,59,طريق السودة,primary,164.20239331047597,0.0,0.0,False,True
60,60,طريق السودة,primary,512.7239978191332,0.0,0.0,False,True
61,61,طريق السودة,primary,46.96085987703338,0.0,0.0,False,True
62,62,,primary,306.5338026763542,0.6282474952963251,0.19257909375507745,False,True
63,63,,primary,1052.1423750075144,0.6282474952963251,0.6610058117935976,False,True
64,64,,primary,864.2723265962848,0.6282474952963251,0.5429769244380432,False,True
65,65,,primary,968.3031207979972,0.6282474952963251,0.6083340103289566,False,True
66,66,,primary,455.90279166494685,0.6282474952963251,0.2864197869621051,False,True
67,67,,primary,2027.672205934814,0.6282474952963251,1.273879984660521,False,True
68,68,,primary,611.684414344592,0.6282474952963251,0.3842892012237894,False,True
69,69,,primary,449.67574629023295,0.6282474952963251,0.2825076613023446,False,True
70,70,,primary,277.7641453606815,0.6282474952963251,0.1745046286059725,False,True
71,71,,primary,74.02855971996979,0.6282474952963251,0.04650825722446544,False,True
72,72,,primary,254.00381881538254,0.6282474952963251,0.15957726296646563,False,True
73,73,,primary,29.119934057636474,0.6282474952963251,0.018294525634904267,False,True
74,74,,primary,239.00194087241977,0.6282474952963251,0.1501523707240581,False,True
75,75,,primary,349.51107255622816,0.6282474952963251,0.21957945591178246,False,True
76,76,,primary,9.130754435960135,0.6282474952963251,0.005736373604557764,False,True
77,77,,primary,343.17354411375385,0.6282474952963251,0.2155979195414288,False,True
78,78,,primary,152.1046474008984,0.6282474952963251,0.09555936375254509,False,True
79,79,,primary,111.63766810525794,0.6282474952963251,0.07013608536785074,False,True
80,80,,primary,86.14092807557147,0.6282474952963251,0.05411782230597866,False,True
81,81,,primary,333.63215062336906,0.6282474952963251,0.20960356297945787,False,True
82,82,,primary,40.47510099530035,0.6282474952963251,0.02542838082216324,False,True
83,83,,primary,19.97596513024714,0.6282474952963251,0.012549850059204493,False,True
84,84,,primary,226.2686118347101,0.6282474952963251,0.14215268864933303,False,True
85,85,,primary,266.94579246236833,0.6282474952963251,0.1677080254943755,False,True
86,86,,primary,19.640452165006177,0.6282474952963251,0.012339064879152416,False,True
87,129,,unclassified,515.2849395955456,0.6282474952963251,0.32372647266481963,False,False
88,225,,primary,348.48833222958166,0.0,0.0,False,True
89,226,,primary,386.32220099774065,0.0,0.0,False,True
90,227,,primary,734.4945035531788,0.6282474952963251,0.4614443321662023,False,True
91,228,,primary,13.71305852794741,0.0,0.0,False,True
92,229,,primary,19.13792543070671,0.0,0.0,False,True
93,230,,primary,39.55673818954813,0.0,0.0,False,True
94,231,,primary,29.828146833742466,0.6282474952963251,0.018739458537629712,False,True
95,232,,primary,42.171206258786775,0.6282474952963251,0.0264939547057075,False,True
96,233,,primary,14.725030566908588,0.6282474952963251,0.009250963571822146,False,True
97,234,,primary,8.395928036662717,0.0,0.0,False,True
98,357,طريق السودة,primary,249.78289002153437,0.6282474952963251,0.15692547502390639,False,True
99,358,طريق السودة,primary,1246.0149290182583,0.6282474952963251,0.782805758257549,False,True
100,359,طريق السودة,primary,54.4983688395038,0.6282474952963251,0.03423846372115355,False,True
101,360,طريق السودة,primary,354.40463133596637,0.6282474952963251,0.22265382195823835,False,True
102,361,طريق السودة,primary,260.3172760348955,0.6282474952963251,0.16354367665128516,False,True
103,372,,tertiary,37.78268546261855,0.0,0.0,False,False
104,373,,tertiary,36.87765404308101,0.0,0.0,False,False
105,374,,tertiary,64.53525517671083,0.0,0.0,False,False
106,375,,tertiary,79.9115663157942,0.0,0.0,False,False
107,376,,tertiary,41.740780410671384,0.0,0.0,False,False
108,377,,tertiary,38.44817089783902,0.0,0.0,False,False
109,378,,tertiary,54.61189830440526,0.0,0.0,False,False
110,379,,tertiary,60.76156594873956,0.0,0.0,False,False
111,380,,tertiary,62.19899430602912,0.0,0.0,False,False
112,462,طريق الامام عبد الرحمن بن فيصل بن تركي,tertiary,173.37004092475726,0.0,0.0,False,False
113,476,طريق الملك عبدالعزيز,trunk,268.6321972565004,0.0,0.0,False,True
114,477,طريق الملك عبدالعزيز,trunk,15.008436578947931,0.34213822207493566,0.005134959807245675,False,True
115,478,طريق الملك عبدالعزيز,trunk,109.70029695199717,0.34213822207493566,0.0375326645602488,False,True
116,479,طريق الملك عبدالعزيز,trunk,43.39452644930809,0.34213822207493566,0.01484692612715004,False,True
117,480,طريق الملك عبدالعزيز,trunk,151.76639427275063,0.34213822207493566,0.05192508430720259,False,True
118,481,طريق الملك عبدالعزيز,trunk,385.2564324004003,0.34213822207493566,0.13181095082440558,False,True
119,482,,secondary_link,106.38000509158758,0.0,0.0,False,False
120,483,,secondary_link,131.65871644508536,0.0,0.0,False,False
121,484,,secondary_link,23.573339897665253,0.0,0.0,False,False
122,485,,secondary_link,26.02605756540379,0.0,0.0,False,False
123,486,,tertiary,128.71645346876684,0.0,0.0,False,False
124,487,,tertiary,70.49793365900264,0.0,0.0,False,False
125,488,,tertiary,50.28513042292616,0.0,0.0,False,False
126,632,طريق الملك عبدالعزيز,trunk,124.76181870762399,0.0,0.0,False,True
127,633,طريق الملك عبدالعزيز,trunk,95.05721425417809,0.0,0.0,False,True
128,634,طريق الملك عبدالعزيز,trunk,244.54760065521535,0.0,0.0,False,True
129,635,طريق الملك عبدالعزيز,trunk,82.67902456258602,0.0,0.0,False,True
130,636,طريق الملك عبدالعزيز,trunk,31.548291107841024,0.0,0.0,False,True
131,637,طريق الملك عبدالعزيز,trunk,49.91945358710004,0.0,0.0,False,True
132,638,طريق الملك عبدالعزيز,trunk,63.61416026162765,0.0,0.0,False,True
133,639,طريق الملك عبدالعزيز,trunk,22.964893783212883,0.0,0.0,False,True
134,640,طريق الملك عبدالعزيز,trunk,96.45310532916639,0.0,0.0,False,True
135,641,طريق الملك عبدالعزيز,trunk,95.74688936345693,0.0,0.0,False,True
136,642,طريق الملك عبدالعزيز,trunk,32.44998069003551,0.0,0.0,False,True
137,643,طريق الملك عبدالعزيز,trunk,11.41789356115865,0.0,0.0,False,True
138,644,طريق الملك عبدالعزيز,trunk,111.39576530704878,0.0,0.0,False,True
139,645,طريق الملك عبدالعزيز,trunk,8.370112436155269,0.0,0.0,False,True
140,646,طريق الملك عبدالعزيز,trunk,41.993011631186285,0.0,0.0,False,True
141,647,طريق الملك عبدالعزيز,trunk,70.53776775693228,0.0,0.0,False,True
142,648,طريق الملك عبدالعزيز,trunk,131.34080082820256,0.0,0.0,False,True
143,649,طريق الملك عبدالعزيز,trunk,50.84971743927091,0.0,0.0,False,True
144,650,طريق الملك عبدالعزيز,trunk,15.136336468413505,0.0,0.0,False,True
145,651,طريق الملك عبدالعزيز,trunk,329.2067645175983,0.0,0.0,False,True
146,652,طريق الملك عبدالعزيز,trunk,36.65800828207279,0.0,0.0,False,True
147,653,طريق الملك عبدالعزيز,trunk,163.15034203270744,0.0,0.0,False,True
148,654,طريق الملك عبدالعزيز,trunk,63.537458408473626,0.0,0.0,False,True
149,655,طريق الملك عبدالعزيز,trunk,111.96671736969098,0.0,0.0,False,True
150,656,طريق الملك عبدالعزيز,trunk,358.647823271028,0.0,0.0,False,True
151,657,طريق الملك عبدالعزيز,trunk,169.27432048942995,0.0,0.0,False,True
152,658,طريق الملك عبدالعزيز,trunk,548.9645389815499,0.0,0.0,False,True
153,659,,primary,152.33252776828317,0.0,0.0,False,True
154,660,,primary,183.67114682578222,0.0,0.0,False,True
155,661,,primary,120.53219613590973,0.0,0.0,False,True
156,662,,primary,152.20344491501814,0.0,0.0,False,True
157,663,,primary,110.64436144322865,0.0,0.0,False,True
158,664,,primary,11.235006689287143,0.0,0.0,False,True
159,665,,primary,91.26747883074113,0.0,0.0,False,True
160,666,,primary,206.13245995399262,0.0,0.0,False,True
161,667,,primary,253.07376626258576,0.0,0.0,False,True
162,668,,primary,80.06550516148107,0.0,0.0,False,True
163,669,,primary,31.072557326543095,0.0,0.0,False,True
164,670,,primary,7.5197015399132265,0.0,0.0,False,True
165,671,,primary,35.99352544987226,0.0,0.0,False,True
166,672,,primary,265.51830686762463,0.0,0.0,False,True
167,673,,primary,11.049443814546569,0.0,0.0,False,True
168,674,,primary,143.3209417427488,0.0,0.0,False,True
169,718,طريق الملك عبدالعزيز,trunk,107.03088861399199,0.0,0.0,False,True
170,719,طريق الملك عبدالعزيز,trunk,384.84315542756593,0.0,0.0,False,True
171,720,طريق الملك عبدالعزيز,trunk,151.29748588558272,0.0,0.0,False,True
172,721,طريق الملك عبدالعزيز,trunk,171.38988628279066,0.0,0.0,False,True
173,722,طريق الملك عبدالعزيز,trunk,7.888115320305111,0.0,0.0,False,True
174,723,طريق الملك عبدالعزيز,trunk,261.9568304671798,0.0,0.0,False,True
175,724,طريق الملك عبدالعزيز,trunk,475.8030326074064,0.34213822207493566,0.16279040363416067,False,True
176,725,طريق الملك عبدالعزيز,trunk,431.8717385016611,0.34213822207493566,0.14775982877536986,False,True
177,726,طريق الملك عبدالعزيز,trunk,346.1875490031597,0.34213822207493566,0.11844399252042072,False,True
178,727,طريق الملك عبدالعزيز,trunk,180.29926532768735,0.34213822207493566,0.06168727008063204,False,True
179,728,طريق الملك عبدالعزيز,trunk,49.573204241449744,0.34213822207493566,0.016960887961727275,False,True
180,729,طريق الملك عبدالعزيز,trunk,52.657263904666394,0.34213822207493566,0.018016062651673246,False,True
181,730,طريق الملك عبدالعزيز,trunk,426.34789266748913,0.34213822207493566,0.14586990998265023,False,True
182,731,طريق الملك عبدالعزيز,trunk,176.39931380942448,0.34213822207493566,0.06035294760199514,False,True
183,732,طريق الملك عبدالعزيز,trunk,30.817675755968125,0.34213822207493566,0.010543904791628783,False,True
184,733,طريق الملك عبدالعزيز,trunk,23.97978186936595,0.34213822207493566,0.008204399934529644,False,True
185,734,طريق الملك عبدالعزيز,trunk,133.83324363848513,0.34213822207493566,0.04578946803299299,False,True
186,735,طريق الملك عبدالعزيز,trunk,52.56472399247461,0.34213822207493566,0.017984401210644978,False,True
187,736,طريق الملك عبدالعزيز,trunk,24.085706781697198,0.34213822207493566,0.0082406408957081,False,True
188,737,طريق الملك عبدالعزيز,trunk,106.45315251025188,0.34213822207493566,0.036421692334129556,False,True
189,738,طريق الملك عبدالعزيز,trunk,67.35638476450661,0.34213822207493566,0.02304519372872358,False,True
190,739,طريق الملك عبدالعزيز,trunk,105.42844068544497,0.34213822207493566,0.03607109925225095,False,True
191,740,طريق الملك عبدالعزيز,trunk,282.4476171104106,0.34213822207493566,0.09663612554745805,False,True
192,741,طريق الملك عبدالعزيز,trunk,51.5925133041189,0.34213822207493566,0.017651770774248707,False,True
193,742,طريق الملك عبدالعزيز,trunk,138.4613344250293,0.34213822207493566,0.04737291478630261,False,True
194,743,طريق الملك عبدالعزيز,trunk,106.1359281982368,0.34213822207493566,0.03631315777201777,False,True
195,744,,trunk_link,208.26380568209598,0.0,0.0,False,False
196,745,,trunk_link,49.69063562002956,0.0,0.0,False,False
197,746,,trunk_link,173.8554736045642,0.0,0.0,False,False
198,747,,trunk_link,113.74845151835446,0.0,0.0,False,False
199,748,,trunk_link,32.06678468535826,0.0,0.0,False,False
200,749,,trunk_link,7.1182566020106774,0.0,0.0,False,False
201,750,,trunk_link,18.322767188556817,0.0,0.0,False,False
202,751,,trunk_link,38.40025349025152,0.0,0.0,False,False
203,752,,trunk_link,16.51556420581632,0.0,0.0,False,False
204,753,,trunk_link,16.543840238974028,0.0,0.0,False,False
205,754,,trunk_link,16.505943194730612,0.0,0.0,False,False
206,755,,trunk_link,38.00318146542861,0.0,0.0,False,False
207,756,,trunk_link,14.220246840153365,0.0,0.0,False,False
208,757,,trunk_link,31.99835409711621,0.0,0.0,False,False
209,758,,trunk_link,115.83830591597894,0.0,0.0,False,False
210,759,,trunk_link,276.0764640415478,0.0,0.0,False,False
211,760,,trunk_link,73.86104175687387,0.0,0.0,False,False
212,761,,trunk_link,11.19211723858755,0.0,0.0,False,False
213,762,,trunk_link,201.71259298591514,0.0,0.0,False,False
214,763,,trunk_link,101.32790044588282,0.0,0.0,False,False
215,764,,trunk_link,28.188678738552827,0.0,0.0,False,False
216,765,,trunk_link,14.64106807658133,0.0,0.0,False,False
217,766,,trunk_link,16.7544785203597,0.0,0.0,False,False
218,767,,trunk_link,28.711443680413407,0.0,0.0,False,False
219,768,,trunk_link,98.61019609505763,0.0,0.0,False,False
220,769,,trunk_link,160.62188204142086,0.0,0.0,False,False
221,770,,trunk_link,189.14253280544165,0.0,0.0,False,False
222,771,طريق الامام عبد الرحمن بن فيصل بن تركي,tertiary,32.70859130268144,0.0,0.0,False,False
223,772,طريق الامام عبد الرحمن بن فيصل بن تركي,tertiary,79.27734019112981,0.0,0.0,False,False
224,773,طريق الامام عبد الرحمن بن فيصل بن تركي,tertiary,72.34300184972459,0.0,0.0,False,False
225,774,طريق الامام عبد الرحمن بن فيصل بن تركي,tertiary,4.452522260232624,0.0,0.0,False,False
226,775,طريق الامام عبد الرحمن بن فيصل بن تركي,tertiary,21.07043252865784,0.0,0.0,False,False
227,776,طريق الامام عبد الرحمن بن فيصل بن تركي,tertiary,169.15713649829183,0.0,0.0,False,False
228,777,طريق الامام عبد الرحمن بن فيصل بن تركي,tertiary,184.56164809637352,0.0,0.0,False,False
229,778,طريق الامام عبد الرحمن بن فيصل بن تركي,tertiary,53.1516367721319,0.0,0.0,False,False
230,779,طريق الامام عبد الرحمن بن فيصل بن تركي,tertiary,26.96565072724673,0.0,0.0,False,False
231,780,طريق الامام عبد الرحمن بن فيصل بن تركي,tertiary,101.12856955002255,0.0,0.0,False,False
232,781,طريق الامام عبد الرحمن بن فيصل بن تركي,tertiary,42.29137645463856,0.0,0.0,False,False
233,782,,trunk,132.0662380898363,0.0,0.0,False,True
234,783,,trunk,134.9404845608547,0.0,0.0,False,True
235,784,,trunk,117.02647869072968,0.0,0.0,False,True
236,785,,trunk,46.624454893953235,0.0,0.0,False,True
237,786,,trunk,215.76709826910178,0.0,0.0,False,True
238,787,,trunk,74.68893446676799,0.0,0.0,False,True
239,788,,trunk,162.6513448633366,0.0,0.0,False,True
240,789,,trunk,312.69794405716874,0.0,0.0,False,True
241,794,,trunk_link,43.78426662774139,0.0,0.0,False,False
242,795,,trunk_link,46.1077022008535,0.0,0.0,False,False
243,842,,secondary_link,21.111273974737937,0.34213822207493566,0.0072229737434536985,False,False
244,843,,secondary_link,82.54626483303848,0.34213822207493566,0.02824223228890257,False,False
245,844,,secondary_link,184.60472425347763,0.34213822207493566,0.06316033214271859,False,False
246,933,,primary,9.999270247142872,0.0,0.0,False,True
247,934,,primary,141.1441858529755,0.0,0.0,False,True
248,935,,primary,1106.346005527835,0.0,0.0,False,True
249,936,,primary,329.8587781321877,0.0,0.0,False,True
250,937,,primary,554.333165248118,0.0,0.0,False,True
251,938,,primary,78.5812794435343,0.0,0.0,False,True
252,939,,primary,72.26852366630368,0.0,0.0,False,True
253,940,,primary,33.633252349978925,0.0,0.0,False,True
254,941,,primary,550.9464460167158,0.0,0.0,False,True
255,942,,primary,1232.1799457867266,0.0,0.0,False,True
256,943,,primary,561.5695748588182,0.0,0.0,False,True
257,967,,tertiary,257.77879253374306,0.0,0.0,False,False
258,968,,tertiary,285.6862880934354,0.0,0.0,False,False
259,984,,tertiary,148.31047249135366,0.0,0.0,False,False
260,985,,tertiary,69.30030458603873,0.0,0.0,False,False
261,986,,tertiary,5.416818820221189,0.0,0.0,False,False
262,987,,tertiary,145.14086621216322,0.0,0.0,False,False
263,988,,tertiary,62.82928627372693,0.0,0.0,False,False
264,989,,tertiary,39.68386622811546,0.0,0.0,False,False
265,990,,tertiary,26.11409123441543,0.0,0.0,False,False
266,991,,tertiary,18.30657332669932,0.0,0.0,False,False
267,992,,tertiary,85.83888487349924,0.0,0.0,False,False
268,993,,tertiary,58.325666682849146,0.0,0.0,False,False
269,994,,tertiary,53.40652127964565,0.0,0.0,False,False
270,995,,tertiary,62.483156663985156,0.0,0.0,False,False
271,996,,tertiary,178.63839906051868,0.0,0.0,False,False
272,997,,tertiary,39.299431482328266,0.0,0.0,False,False
273,998,,tertiary,23.740212933857585,0.0,0.0,False,False
274,999,,tertiary,216.83242879826298,0.0,0.0,False,False
275,1008,,tertiary,40.14870555688392,0.0,0.0,False,False
276,1009,,tertiary,31.296420378863715,0.0,0.0,False,False
277,1010,,tertiary,230.16509389904544,0.0,0.0,False,False
278,1011,,tertiary,241.21983142729903,0.0,0.0,False,False
279,1055,,tertiary,39.17397196823141,0.0,0.0,False,False
280,1056,,tertiary,37.82601201685067,0.0,0.0,False,False
281,1057,,tertiary,217.59118119755252,0.0,0.0,False,False
282,1058,,tertiary,78.59422182090984,0.0,0.0,False,False
283,1059,,tertiary,52.43234199676663,0.0,0.0,False,False
284,1060,,tertiary,62.98103930981727,0.0,0.0,False,False
285,1061,,tertiary,84.59926024649005,0.0,0.0,False,False
286,1062,,tertiary,224.32829927013663,0.0,0.0,False,False
287,1063,,tertiary,89.32526415823126,0.0,0.0,False,False
288,1064,,tertiary,60.810081936657255,0.0,0.0,False,False
289,1065,,tertiary,13.554300436966143,0.0,0.0,False,False
290,1066,,tertiary,68.24547482281874,0.0,0.0,False,False
291,1067,,tertiary,554.9835867706956,0.0,0.0,False,False
292,1068,,tertiary,527.3796823056963,0.0,0.0,False,False
293,1069,,tertiary,68.99363203927304,0.0,0.0,False,False
294,1070,,tertiary,24.56742913586966,0.0,0.0,False,False
295,1082,طريق الملك عبدالعزيز,trunk,165.97634244676857,0.0,0.0,False,True
296,1083,,trunk,122.68072134166891,0.0,0.0,False,True
297,1084,,trunk_link,70.15101026415984,0.0,0.0,False,False
298,1085,,trunk_link,85.90659086614946,0.0,0.0,False,False
299,1086,,trunk_link,192.04748841171224,0.0,0.0,False,False
300,1087,,trunk_link,59.26662800935405,0.0,0.0,False,False
301,1088,,trunk_link,159.9107193211005,0.0,0.0,False,False
302,1089,,trunk_link,108.98757129505721,0.0,0.0,False,False
303,1090,,trunk_link,35.93576618534925,0.0,0.0,False,False
304,1091,,trunk_link,162.59023248036294,0.0,0.0,False,False
305,1092,,trunk_link,104.84143982539007,0.0,0.0,False,False
306,1093,,trunk_link,40.81449875092657,0.0,0.0,False,False
307,1094,,trunk_link,124.95977775975682,0.0,0.0,False,False
308,1095,طريق الملك عبدالله,trunk,944.0471714005785,0.34213822207493566,0.32299462077786595,False,True
309,1096,طريق الملك عبدالله,trunk,1250.444700800956,0.34213822207493566,0.42782492673506395,False,True
310,1097,طريق الملك عبدالله,trunk,238.76436904362907,0.34213822207493566,0.08169041671943106,False,True
311,1098,طريق الملك عبدالله,trunk,31.900158021411944,0.34213822207493566,0.01091426334935538,False,True
312,1099,طريق الملك عبدالله,trunk,193.04932139003856,0.34213822207493566,0.06604955159316064,False,True
313,1100,طريق الملك عبدالله,trunk,802.1713776942266,0.34213822207493566,0.27445348896370436,False,True
314,1101,طريق الملك عبدالله,trunk,22.94110522609472,0.34213822207493566,0.007849028954490063,False,True
315,1102,طريق الملك عبدالله,trunk,92.79673813171591,0.34213822207493566,0.03174931099873867,False,True
316,1103,طريق الملك عبدالله,trunk,546.5078386997648,0.34213822207493566,0.18698122028275324,False,True
317,1104,طريق الملك عبدالله,trunk,649.1277203391351,0.34213822207493566,0.22209140413638773,False,True
318,1105,طريق الملك عبدالله,trunk,606.8387236581744,0.34213822207493566,0.207622721998631,False,True
319,1106,طريق الملك عبدالله,trunk,31.53111217800074,0.34213822207493566,0.010787998660626526,False,True
320,1107,طريق الملك عبدالله,trunk,222.85562260104265,0.34213822207493566,0.07624742649612358,False,True
321,1108,طريق الملك عبدالله,trunk,261.92614244768635,0.34213822207493566,0.08961494469199775,False,True
322,1109,طريق الملك عبدالله,trunk,100.60937726866094,0.34213822207493566,0.0344223134627661,False,True
323,1110,طريق الملك عبدالله,trunk,99.87429419008775,0.34213822207493566,0.0341708134451857,False,True
324,1111,طريق الملك عبدالله,trunk,560.8036344741398,0.34213822207493566,0.19187235843214429,False,True
325,1112,طريق الملك عبدالله,trunk,132.30152395799982,0.34213822207493566,0.04526540818479457,False,True
326,1113,طريق الملك عبدالله,trunk,11.210901360441797,0.34213822207493566,0.003835677859319034,False,True
327,1114,طريق الملك عبدالله,trunk,1597.501139598097,0.34213822207493566,0.5465661996647765,False,True
328,1115,طريق الملك عبدالله,trunk,3191.5177136562093,0.34213822207493566,1.091940196270999,False,True
329,1116,طريق الملك عبدالله,trunk,822.6234201865549,0.34213822207493566,0.2814509144198306,False,True
330,1117,طريق الملك عبدالله,trunk,101.33792148451361,0.34213822207493566,0.03467157628548091,False,True
331,1118,طريق الملك عبدالله,trunk,968.4281537807343,0.34213822207493566,0.3313362867418528,False,True
332,1119,طريق الملك عبدالله,trunk,1368.9060382581274,0.34213822207493566,0.46835507811727956,False,True
333,1120,طريق الملك عبدالله,trunk,694.5390533914805,0.34213822207493566,0.23762835688896994,False,True
334,1121,طريق الملك عبدالله,trunk,799.7740844860565,0.34213822207493566,0.2736332833276688,False,True
335,1122,,tertiary,22.2409924132844,0.0,0.0,False,False
336,1123,,tertiary,90.98644825529331,0.0,0.0,False,False
337,1124,,tertiary,47.43972367096593,0.0,0.0,False,False
338,1125,,tertiary,131.50985832017636,0.0,0.0,False,False
339,1126,,tertiary,142.81409310703287,0.0,0.0,False,False
340,1127,,tertiary,176.13902503435696,0.0,0.0,False,False
341,1128,,tertiary,554.090645133821,0.0,0.0,False,False
342,1129,,tertiary,55.1550003117279,0.0,0.0,False,False
343,1130,,tertiary,14.589988091073318,0.0,0.0,False,False
344,1131,,tertiary,42.024829658770706,0.0,0.0,False,False
345,1132,,tertiary,65.77742354845506,0.0,0.0,False,False
346,1133,,tertiary,63.62132630865557,0.0,0.0,False,False
347,1134,,tertiary,60.7127713856815,0.0,0.0,False,False
348,1135,,tertiary,60.19790082665362,0.0,0.0,False,False
349,1136,,tertiary,60.69451019131647,0.0,0.0,False,False
350,1137,,tertiary,85.73929703180144,0.0,0.0,False,False
351,1138,,tertiary,9.942857165330459,0.0,0.0,False,False
352,1139,,tertiary,85.34680455072545,0.0,0.0,False,False
353,1140,,tertiary,354.6131923316108,0.0,0.0,False,False
354,1141,,tertiary,30.058498299900645,0.0,0.0,False,False
355,1142,,tertiary,35.58784689266656,0.0,0.0,False,False
356,1156,,secondary_link,73.93058763224802,0.0,0.0,False,False
357,1169,,tertiary,16.275117820371936,0.0,0.0,False,False
358,1292,,tertiary,210.9444671160365,0.0,0.0,False,False
359,1293,,tertiary,27.559275462996702,0.0,0.0,False,False
360,1294,,tertiary,264.2524868480108,0.0,0.0,False,False
361,1301,,tertiary,42.62727050933041,0.0,0.0,False,False
362,1302,,tertiary,315.8891879138404,0.0,0.0,False,False
363,1303,,tertiary,93.98746839836278,0.0,0.0,False,False
364,1304,,tertiary,35.08351993165481,0.0,0.0,False,False
365,1305,,tertiary,19.890314742717727,0.0,0.0,False,False
366,1306,,tertiary,92.37594047382404,0.0,0.0,False,False
367,1307,,tertiary,33.471892396439614,0.0,0.0,False,False
368,1308,,tertiary,118.68678659264341,0.0,0.0,False,False
369,1309,,tertiary,32.23274861807754,0.0,0.0,False,False
370,1310,,tertiary,353.44233643010614,0.0,0.0,False,False
371,1312,,trunk,730.1739348549899,0.0,0.0,False,True
372,1313,,trunk,37.81380735076932,0.0,0.0,False,True
373,1314,,trunk,246.8988651409932,0.0,0.0,False,True
374,1336,طريق الملك عبدالله,trunk,753.0296590994216,0.0,0.0,False,True
375,1337,طريق الملك عبدالله,trunk,851.310896299088,0.0,0.0,False,True
376,1338,طريق الملك عبدالله,trunk,1241.2971280709419,0.0,0.0,False,True
377,1339,طريق الملك عبدالله,trunk,1037.3119175098534,0.0,0.0,False,True
378,1340,طريق الملك عبدالله,trunk,117.19985646391265,0.0,0.0,False,True
379,1341,طريق الملك عبدالله,trunk,86.71702545706638,0.0,0.0,False,True
380,1342,طريق الملك عبدالله,trunk,839.6019600150638,0.0,0.0,False,True
381,1343,طريق الملك عبدالله,trunk,2973.0802487063197,0.0,0.0,False,True
