seed,mean_return,std_return,n_episodes,train_seconds
1,-0.05002618977885078,0.0,1,2119.8
2,-0.054186479892925445,0.0,1,2145.5
3,-0.05398065470207231,0.0,1,2094.5
4,-0.02897287103026324,0.0,1,2086.5
5,-0.07738568513588158,0.0,1,2066.4
