seed,mean_return,std_return,n_episodes,train_seconds
1,0.26889545553213223,0.0,1,486.8
2,0.33229610275580734,0.0,1,489.0
3,0.17730857597072652,0.0,1,448.0
4,0.3286088538423134,0.0,1,485.4
5,0.26889545553213223,0.0,1,534.5
6,0.16547799852231182,0.0,1,464.1
7,0.298212784816965,0.0,1,463.7
8,0.2666713989732312,0.0,1,442.8
9,0.26889545553213223,0.0,1,442.2
10,0.2666713989732311,0.0,1,462.3
42,-0.029689932652274098,0.0,1,481.1
