seed,mean_return,std_return,n_episodes,train_seconds
1,0.28947116687245467,0.0,1,2867.6
2,0.3209990643336986,0.0,1,2393.6
3,0.35870584599137184,0.0,1,2443.7
4,0.20464512208494273,0.0,1,2285.4
5,0.7340979256283675,0.0,1,2429.1
